Age,fnlwgt,education,education-num,sex,capital-gain,capital-loss,hours-per-week,salary-status
36,51838,13,10,1,0,0,40,0
34,73585,15,14,0,0,0,40,0
43,226902,14,13,0,0,0,50,1
54,279129,13,10,0,0,0,40,0
43,146908,13,10,0,0,0,40,0
28,196690,12,11,1,0,1669,42,0
40,130760,12,11,0,0,0,50,1
41,49572,13,10,0,0,0,60,0
40,237601,14,13,1,0,0,55,1
42,169628,13,10,1,0,0,38,0
61,36671,9,9,0,0,2352,50,0
18,231193,8,8,0,0,0,30,0
48,102102,12,11,0,0,0,50,1
41,32185,14,13,0,0,0,40,0
23,211046,9,9,1,2463,0,40,0
60,31577,9,9,0,0,0,60,1
22,162343,13,10,0,0,0,20,0
61,128831,9,9,0,0,0,40,0
25,316688,9,9,0,0,0,40,0
46,90758,15,14,0,0,0,35,1
43,274363,14,13,0,0,1902,40,1
43,154538,11,12,0,0,0,40,0
24,106085,9,9,0,0,1721,30,0
68,315859,7,7,0,0,0,20,0
31,51471,9,9,1,0,0,38,0
17,193830,7,7,1,0,0,20,0
32,231043,9,9,0,5178,0,48,1
33,169879,14,13,0,3103,0,47,1
64,270333,14,13,0,0,0,40,1
20,138768,9,9,0,0,0,30,0
30,191571,9,9,1,0,0,36,0
43,94113,13,10,0,0,0,45,0
22,137510,13,10,0,0,0,40,0
17,32607,6,6,0,0,0,20,0
47,93208,9,9,1,0,0,75,0
41,254440,12,11,1,0,0,60,0
56,186556,13,10,0,0,0,50,1
64,169871,9,9,0,0,0,45,0
47,191277,9,9,0,0,0,50,1
48,167159,12,11,0,0,0,40,0
31,171871,15,14,1,0,0,46,0
29,154411,12,11,0,0,0,40,0
30,129227,9,9,1,0,0,40,0
32,110331,9,9,0,0,1672,60,0
57,34269,9,9,0,0,653,42,1
62,174355,9,9,1,0,0,40,0
39,680390,9,9,1,0,0,24,0
43,233130,13,10,0,0,0,25,0
24,165474,14,13,0,0,0,40,0
53,194259,13,10,1,4386,0,40,1
26,280093,13,10,0,0,0,40,0
73,177387,9,9,0,0,0,40,0
55,105304,9,9,0,0,0,40,0
25,499233,9,9,0,0,0,40,0
41,180572,14,13,1,0,0,50,1
24,321435,14,13,0,0,0,50,0
63,86108,9,9,0,0,0,6,0
17,198124,7,7,0,0,0,20,0
35,135162,13,10,0,0,0,50,0
51,146813,13,10,0,0,0,40,1
62,291175,14,13,1,0,0,48,0
55,387569,9,9,0,4386,0,40,1
43,102895,13,10,0,0,0,40,0
40,33274,9,9,1,0,0,50,0
37,86551,14,13,0,0,0,45,1
39,138192,14,13,0,0,0,40,0
31,118966,9,9,0,0,0,18,0
61,99784,15,14,1,0,0,40,1
26,90980,12,11,1,0,0,55,0
46,177407,9,9,0,0,0,50,0
26,96467,14,13,1,0,0,40,0
48,327886,16,16,0,0,0,50,1
34,111567,9,9,0,0,0,40,0
34,166545,9,9,1,0,0,40,0
59,142182,9,9,0,0,0,40,1
34,188798,14,13,1,0,0,40,0
49,38563,14,13,1,0,0,56,1
18,216284,7,7,1,0,0,20,0
43,191547,9,9,0,0,0,40,0
48,285335,7,7,0,0,0,50,0
28,142712,13,10,0,0,0,70,0
33,80945,9,9,0,0,0,40,0
24,309055,13,10,1,0,0,15,0
21,62339,6,6,0,0,0,40,0
17,368700,7,7,0,0,0,28,0
39,176186,13,10,0,0,0,50,1
29,266855,14,13,0,0,0,40,0
44,48087,14,13,0,0,0,40,1
24,121313,13,10,0,0,0,50,0
71,143437,15,14,0,10605,0,40,1
51,160724,14,13,0,0,2415,40,1
55,282753,3,3,0,0,0,25,0
41,194636,14,13,0,0,0,60,1
23,153044,9,9,1,0,0,7,0
38,411797,12,11,1,0,0,40,0
39,117683,9,9,0,0,0,40,1
19,376540,9,9,1,0,0,30,0
49,72393,5,5,1,0,0,40,0
32,270335,14,13,0,0,0,40,1
27,96226,9,9,0,0,0,70,0
38,95336,14,13,0,0,0,50,1
33,258498,13,10,1,0,0,60,0
23,205865,14,13,0,0,0,28,0
33,155781,13,10,0,0,0,60,0
54,406468,9,9,0,0,0,40,0
29,177119,12,11,1,2174,0,45,0
35,372525,14,13,0,0,0,40,0
28,164170,12,11,1,0,0,40,0
37,183800,14,13,0,7688,0,50,1
42,177307,10,15,0,0,0,65,1
40,170108,15,14,0,0,0,40,0
47,341995,13,10,0,0,0,55,0
22,226508,14,13,1,0,0,50,0
30,87418,14,13,0,0,0,45,1
28,109165,9,9,0,0,0,40,0
63,28856,4,4,0,0,0,55,0
51,175897,5,5,0,0,0,20,0
22,99697,9,9,1,0,0,40,0
35,152375,9,9,0,0,0,45,0
46,171550,9,9,1,0,0,38,0
37,211154,13,10,0,0,0,52,0
24,202570,14,13,0,0,0,15,0
37,168496,9,9,0,0,0,10,0
53,68898,13,10,0,0,0,40,0
27,93235,9,9,0,0,0,30,0
38,278924,13,10,0,0,0,44,0
53,311020,6,6,0,0,0,60,0
34,175878,13,10,0,0,0,40,0
23,543028,9,9,0,0,0,40,0
39,202027,14,13,0,15024,0,45,1
43,158926,15,14,1,0,0,50,0
67,76860,9,9,0,0,0,40,1
81,136063,9,9,0,0,0,30,0
21,186648,13,10,0,0,0,20,0
23,257509,13,10,0,0,0,25,0
25,98155,13,10,0,0,0,40,0
42,274198,3,3,1,0,0,38,0
38,97083,13,10,1,0,0,40,0
32,262153,9,9,0,0,0,40,0
37,214738,9,9,0,0,0,40,0
51,138022,15,14,0,0,0,60,1
22,91842,13,10,1,0,0,42,0
33,373662,2,2,1,0,0,40,0
42,162003,9,9,0,0,0,55,0
51,241843,1,1,0,0,0,40,0
23,375871,9,9,1,0,0,40,0
37,186934,7,7,0,3103,0,44,1
37,176900,9,9,0,0,0,99,1
47,21906,15,14,1,0,0,25,0
41,132222,10,15,0,0,2415,40,1
33,143653,9,9,0,0,0,30,0
31,111567,14,13,0,0,0,40,1
31,78602,11,12,1,0,0,40,0
35,465507,9,9,0,0,0,40,0
38,196373,9,9,0,0,0,40,1
18,293227,9,9,1,0,0,45,0
20,241752,9,9,0,0,0,40,0
54,166398,13,10,1,0,0,35,0
40,184682,13,10,1,0,0,40,0
36,108293,14,13,1,0,1977,45,1
43,250802,13,10,0,0,0,35,0
44,325159,13,10,0,0,0,40,0
44,174675,9,9,1,0,0,40,1
43,227065,15,14,0,0,0,43,1
51,269080,4,4,1,0,0,40,0
18,177722,9,9,1,0,0,20,0
51,133461,13,10,0,0,0,40,0
41,239683,6,6,0,0,0,30,0
44,398473,13,10,0,0,0,70,1
33,298785,6,6,0,0,0,40,0
33,123424,14,13,0,0,0,40,1
42,176286,11,12,0,0,0,40,1
25,150062,13,10,0,0,0,45,0
32,169240,9,9,1,0,0,38,0
32,288273,14,13,0,0,0,70,0
36,526968,6,6,1,0,0,40,0
28,57066,9,9,0,0,0,40,0
20,323573,9,9,1,0,0,20,0
35,368825,13,10,0,0,0,60,1
55,189721,9,9,0,0,0,20,0
48,164966,14,13,0,0,0,40,1
34,202046,9,9,0,0,0,35,1
28,161538,14,13,1,0,0,35,0
67,105252,14,13,0,0,2392,40,1
37,200153,9,9,0,0,0,40,0
44,32185,9,9,0,0,0,70,0
25,178326,13,10,1,0,0,40,0
21,255957,13,10,1,4101,0,40,0
40,188693,15,14,0,0,0,35,1
78,182977,9,9,1,2964,0,40,0
34,159929,9,9,0,0,0,40,0
49,123207,9,9,1,0,0,44,0
22,284317,11,12,1,0,0,40,0
60,154474,9,9,0,0,0,42,0
45,318280,9,9,0,0,0,40,1
63,254907,12,11,1,0,0,20,0
41,349221,9,9,1,0,0,35,0
47,335973,9,9,1,0,0,40,0
44,126701,9,9,0,0,0,40,0
51,122159,13,10,1,3325,0,40,0
46,187370,14,13,0,0,1504,40,0
41,194636,12,11,0,0,0,40,0
50,124793,9,9,0,0,0,30,0
47,192835,9,9,0,0,0,50,1
35,290226,9,9,0,0,0,45,0
56,112840,9,9,0,0,0,55,1
45,89325,15,14,0,0,0,45,0
48,33109,14,13,0,0,0,58,1
40,82465,13,10,0,2580,0,40,0
39,329980,14,13,0,15024,0,50,1
20,148294,13,10,0,0,0,40,0
50,168212,16,16,0,0,1902,65,1
38,343642,9,9,1,0,0,40,1
23,115244,14,13,1,0,0,60,0
31,162572,9,9,0,0,0,16,0
58,356067,14,13,0,0,0,40,0
66,271567,9,9,0,0,0,40,0
39,180804,9,9,0,0,0,40,1
54,123011,9,9,0,15024,0,52,1
26,109186,13,10,0,0,0,50,0
51,220537,9,9,1,0,0,40,0
34,124827,12,11,0,0,0,40,0
50,767403,9,9,0,3103,0,40,1
42,118494,13,10,0,0,0,44,1
38,173208,15,14,0,0,0,25,0
48,107373,4,4,0,0,0,40,0
33,26973,12,11,1,0,0,40,1
51,191965,9,9,1,0,0,32,0
22,122346,9,9,0,0,0,40,0
41,198316,13,10,0,0,0,50,0
48,123075,15,14,0,0,0,35,1
42,209370,9,9,1,0,0,30,0
34,33117,13,10,0,0,0,40,0
23,129042,9,9,1,0,0,40,0
56,169133,9,9,0,0,0,50,0
30,201624,14,13,0,0,0,45,0
45,368561,9,9,0,0,0,55,1
48,207848,6,6,1,0,0,40,0
48,138370,15,14,0,0,0,50,0
31,93106,12,11,1,0,0,40,0
20,223515,11,12,0,0,1719,20,0
27,389713,13,10,0,0,0,40,0
32,206365,9,9,1,0,0,40,0
66,150726,5,5,0,1409,0,1,0
37,123785,9,9,0,0,0,75,0
34,289984,9,9,1,0,0,30,0
90,137018,9,9,1,0,0,40,0
23,137994,13,10,1,0,0,40,0
43,341204,13,10,1,0,0,40,0
44,167005,14,13,0,7688,0,60,1
24,34446,13,10,1,0,0,37,0
28,187160,10,15,0,0,0,55,0
23,217961,13,10,0,0,0,40,0
20,74631,13,10,1,0,0,50,0
36,156667,14,13,0,0,1902,50,1
61,125155,9,9,0,0,0,40,0
53,263925,14,13,0,0,0,40,1
30,296453,14,13,0,7298,0,40,1
52,44728,13,10,0,0,0,55,1
38,193026,13,10,0,0,0,40,0
32,87643,14,13,0,0,0,40,0
30,106742,8,8,0,0,0,75,0
41,302122,12,11,1,0,0,40,0
49,193960,15,14,0,0,1902,40,1
45,185385,9,9,0,0,0,47,1
43,277647,9,9,0,0,0,35,0
61,128848,9,9,0,3471,0,40,0
54,377701,9,9,0,0,0,32,0
34,157886,11,12,1,0,0,40,0
49,175958,13,10,0,0,0,80,1
38,223004,13,10,0,0,0,40,0
35,199352,10,15,0,0,1977,80,1
36,29984,8,8,0,0,0,40,0
30,181651,14,13,0,0,0,50,0
36,117312,11,12,1,0,0,60,0
22,34029,14,13,1,0,0,20,0
38,132879,9,9,0,0,1902,40,1
37,215310,9,9,0,0,0,50,1
48,55863,16,16,1,0,1902,46,1
17,220384,7,7,0,0,0,15,0
19,36012,13,10,0,0,0,20,0
27,137645,14,13,1,0,1590,40,0
22,191342,14,13,0,0,0,50,0
49,31339,9,9,0,0,0,40,0
43,227910,12,11,1,0,0,40,1
43,173728,14,13,1,0,0,40,0
19,167816,9,9,1,0,0,35,0
58,81642,9,9,0,0,0,60,0
41,195258,13,10,0,0,0,40,1
31,232475,13,10,0,0,0,40,0
30,241259,12,11,0,0,0,40,0
32,118161,9,9,0,0,0,40,0
29,201954,14,13,0,0,0,35,0
42,150533,13,10,0,7298,0,52,1
38,412296,9,9,0,0,0,28,0
41,133060,11,12,0,0,0,40,1
44,120539,14,13,0,0,0,50,1
31,196025,16,16,0,0,0,60,0
34,107793,9,9,0,0,0,40,0
21,163870,13,10,0,0,0,40,0
22,361280,14,13,0,0,0,20,0
62,92178,6,6,0,0,0,40,0
29,260729,9,9,1,0,1977,25,1
43,182254,13,10,1,0,0,40,0
45,149865,14,13,0,0,0,60,1
39,218184,5,5,0,0,1651,40,0
41,118619,14,13,0,0,0,50,0
34,196791,11,12,1,0,0,25,1
34,167999,9,9,1,0,0,33,0
31,51259,14,13,0,0,0,47,0
29,131088,9,9,0,0,0,25,0
41,118212,14,13,0,3103,0,40,1
41,293791,12,11,0,0,0,55,0
35,289430,15,14,0,0,0,45,1
33,35378,14,13,1,0,0,45,1
37,60227,14,13,0,0,0,38,0
69,168139,9,9,1,0,0,40,0
34,290763,9,9,1,0,0,40,0
60,226355,12,11,0,0,2415,70,1
36,51100,13,10,0,0,0,40,0
41,227644,9,9,0,0,0,50,0
58,205267,14,13,1,0,0,40,1
53,288020,14,13,0,0,0,40,0
29,140863,13,10,0,0,0,40,0
45,170915,9,9,1,4865,0,40,0
34,50178,13,10,0,0,0,38,0
36,112497,14,13,0,0,0,40,0
48,95244,13,10,1,0,0,35,0
20,117606,12,11,1,0,0,40,0
35,89508,9,9,0,0,0,50,1
63,124244,9,9,0,0,0,40,0
41,154374,13,10,0,0,0,45,0
28,294936,14,13,0,0,0,45,0
30,347132,13,10,1,0,0,40,0
31,316672,9,9,1,0,0,40,0
37,189382,12,11,1,0,0,38,0
31,184307,13,10,0,0,0,50,1
46,246212,15,14,0,0,0,45,1
35,250504,9,9,0,0,0,60,1
27,138705,9,9,0,0,0,53,0
41,328447,2,2,0,0,0,35,0
19,194608,13,10,1,0,0,20,0
20,230891,13,10,0,0,0,45,0
59,212448,9,9,1,0,0,40,0
40,214010,14,13,0,0,0,37,0
56,200235,13,10,0,0,0,60,0
33,354573,15,14,0,15024,0,44,1
30,205733,13,10,1,0,0,60,0
46,185041,9,9,0,0,0,50,0
61,84409,9,9,0,0,0,35,1
50,293196,9,9,0,7298,0,40,1
25,241626,9,9,0,0,0,30,0
40,520586,13,10,1,0,0,39,0
51,302847,9,9,0,0,0,54,0
43,165309,9,9,0,0,0,40,0
34,117529,13,10,0,0,0,54,0
46,106092,9,9,0,0,0,45,1
28,445824,15,14,1,0,0,50,1
26,227332,14,13,0,0,0,40,0
20,275691,9,9,0,0,0,28,0
44,193459,12,11,0,3411,0,40,0
51,284329,9,9,0,0,0,40,0
33,114691,14,13,0,0,0,60,1
54,96062,11,12,0,0,0,40,1
50,133963,14,13,1,0,1977,40,1
33,178506,9,9,1,0,0,40,0
65,350498,14,13,0,10605,0,20,1
88,206291,10,15,0,0,0,40,0
40,182302,9,9,0,0,0,40,0
51,241346,9,9,1,0,0,43,0
50,157043,7,7,1,0,0,40,0
25,404616,15,14,0,0,0,99,1
20,411862,12,11,0,0,0,30,0
47,183013,9,9,0,0,0,40,0
22,188544,12,11,1,0,0,30,0
50,356619,9,9,0,0,0,48,1
47,45857,9,9,1,0,0,40,0
24,289886,7,7,0,0,0,45,0
40,216237,14,13,1,0,0,45,1
36,416745,14,13,0,0,0,40,0
32,202952,9,9,0,0,0,40,0
44,167725,9,9,0,0,0,40,0
59,43280,13,10,1,0,0,40,0
65,118779,9,9,0,0,0,30,0
24,191269,14,13,1,0,0,65,0
27,247507,14,13,0,0,0,35,0
51,239155,12,11,0,0,0,40,0
48,182862,13,10,0,0,0,40,1
39,33886,9,9,0,0,0,60,0
28,444304,14,13,0,0,0,40,0
19,187161,13,10,1,0,0,25,0
49,116892,14,13,1,0,0,40,0
51,176813,11,12,0,0,0,60,0
59,151616,15,14,0,0,0,55,0
18,240747,9,9,1,0,0,40,0
50,75472,9,9,0,4386,0,40,0
45,320818,9,9,0,0,0,80,1
30,235271,14,13,0,0,0,50,1
37,166497,14,13,0,0,0,35,0
44,344060,14,13,0,0,0,40,1
33,221196,13,10,0,0,0,40,0
61,113544,15,14,0,0,0,40,1
61,321117,9,9,0,0,0,40,0
38,79619,14,13,0,0,0,42,1
36,135289,9,9,0,0,0,45,0
44,320984,13,10,0,5178,0,60,1
37,203070,13,10,0,0,0,62,0
31,32406,13,10,1,0,0,20,0
54,99185,16,16,0,15024,0,45,1
20,205839,13,10,0,0,0,16,0
48,243631,13,10,0,7688,0,40,1
31,231263,14,13,0,4650,0,45,0
38,200818,10,15,0,0,0,40,1
45,247379,9,9,0,0,0,40,1
48,349151,9,9,0,0,0,40,0
53,22154,13,10,0,0,0,40,0
55,176317,9,9,1,0,0,40,0
38,22245,15,14,0,0,0,72,1
29,236436,9,9,1,0,0,40,0
36,354078,14,13,0,0,0,60,1
42,166813,13,10,0,0,0,60,0
50,358740,9,9,1,0,0,40,0
75,208426,10,15,0,0,0,35,0
46,265266,14,13,0,0,1902,40,1
52,31838,9,9,1,0,0,40,0
27,175034,14,13,1,0,0,40,0
43,413297,9,9,0,0,0,45,0
31,106347,7,7,1,0,0,42,0
23,174754,13,10,1,0,0,30,0
34,441454,9,9,1,0,0,24,0
41,209344,9,9,1,0,0,40,0
31,185732,9,9,1,0,0,30,0
42,65372,13,10,1,0,0,40,0
35,33975,15,14,0,0,0,45,1
55,326297,9,9,1,0,0,25,0
36,194630,9,9,1,0,0,40,0
65,167414,9,9,0,0,0,59,1
38,165799,13,10,0,0,0,12,0
62,192866,13,10,1,0,0,20,0
54,166459,10,15,0,99999,0,60,1
49,148995,9,9,0,0,0,40,0
34,190040,9,9,1,0,0,40,0
32,209432,9,9,1,0,0,40,0
51,229465,15,14,0,15024,0,50,1
48,397466,13,10,0,0,0,60,0
30,283767,9,9,0,0,0,40,0
52,202452,9,9,1,0,0,43,0
28,218555,13,10,0,0,1762,40,0
29,128604,9,9,0,0,0,40,0
38,65466,14,13,1,0,0,50,0
57,141326,9,9,0,0,0,50,1
43,369468,14,13,0,0,0,40,1
37,136137,13,10,0,0,0,40,0
30,236770,9,9,0,0,0,40,0
53,89534,9,9,0,0,0,48,1
73,29778,9,9,1,0,0,37,0
22,153516,13,10,0,0,0,35,0
31,163594,9,9,1,0,0,45,0
38,189623,14,13,0,0,1887,40,1
50,343748,13,10,0,0,0,35,0
37,387430,13,10,0,0,0,37,0
44,409505,14,13,0,0,0,40,0
47,200734,14,13,1,0,0,45,0
27,115831,13,10,0,0,0,40,0
28,150296,11,12,1,0,0,80,0
25,323545,9,9,1,0,0,40,0
20,232577,13,10,1,0,0,40,0
51,152754,14,13,0,0,0,40,1
46,129007,14,13,0,0,1977,40,1
67,171584,14,13,0,6514,0,7,1
47,386136,9,9,0,0,0,35,0
42,342865,9,9,0,0,0,40,0
52,186785,9,9,0,0,1876,50,0
42,158926,11,12,1,0,0,40,1
21,164019,13,10,0,0,0,10,0
50,88926,9,9,1,5178,0,40,1
46,188861,13,10,0,0,0,40,0
47,370119,14,13,0,15024,0,50,1
57,182062,6,6,0,0,0,40,0
37,37238,14,13,0,0,0,45,0
50,421132,9,9,0,0,0,40,0
63,795830,2,2,1,0,0,30,0
39,278403,9,9,0,0,0,65,0
46,279661,15,14,0,0,0,35,0
36,113397,9,9,0,0,0,40,0
26,280093,3,3,0,0,1628,50,0
21,236696,13,10,0,0,0,57,0
41,265266,11,12,0,0,0,40,0
44,34935,13,10,0,0,0,40,0
22,58222,9,9,0,0,0,40,0
29,301010,13,10,0,0,0,60,0
29,419721,9,9,1,0,0,40,0
58,186791,13,10,1,0,0,40,1
36,180686,10,15,0,0,0,50,0
30,209103,12,11,0,0,0,48,0
37,32668,14,13,0,0,0,43,1
29,256956,12,11,0,0,0,40,0
26,202203,3,3,1,0,0,40,0
43,85995,9,9,0,0,0,45,0
49,125421,9,9,1,0,0,40,1
45,283037,14,13,0,0,0,40,0
28,192932,14,13,1,0,0,40,0
51,179646,9,9,1,0,0,40,0
32,509350,13,10,0,0,0,50,1
24,96279,9,9,1,0,0,40,0
35,119098,16,16,0,7298,0,40,1
41,144928,14,13,0,0,0,40,1
48,55237,14,13,0,0,0,45,1
61,101265,9,9,1,1471,0,35,0
20,114874,13,10,0,0,0,30,0
27,190525,9,9,0,0,0,50,1
55,121912,13,10,0,0,0,24,1
39,83893,9,9,0,0,0,40,1
47,256522,9,9,0,0,0,40,0
52,168381,9,9,1,0,0,40,1
24,293579,9,9,1,0,0,20,0
29,285290,7,7,1,0,0,40,0
25,188488,9,9,0,0,0,40,0
20,324469,13,10,1,0,0,40,0
23,275244,9,9,0,0,0,35,0
57,265099,10,15,0,0,0,60,0
51,146767,12,11,0,0,0,40,1
33,40681,13,10,1,3674,0,16,0
39,174938,14,13,0,0,0,40,0
40,240124,9,9,0,0,0,40,1
71,269708,14,13,1,2329,0,16,0
38,34180,13,10,0,0,0,40,0
28,225904,10,15,0,0,0,40,0
57,89392,15,14,1,0,0,40,0
47,46857,13,10,0,0,0,40,0
59,105363,9,9,0,0,0,40,0
26,195105,9,9,0,0,0,40,0
35,184117,14,13,1,0,0,40,0
61,134768,14,13,0,0,0,50,1
36,153078,14,13,0,0,0,60,1
34,467108,13,10,0,0,0,50,1
32,199765,14,13,0,7688,0,50,1
42,173938,9,9,1,0,0,40,0
39,191161,13,10,0,0,0,40,0
58,132606,3,3,0,0,0,40,0
61,30073,9,9,0,0,1848,60,1
40,155190,6,6,0,0,0,55,0
31,42900,14,13,0,0,0,37,0
36,191161,9,9,0,0,0,50,0
23,181820,13,10,0,0,0,40,0
33,105974,9,9,0,0,0,41,0
52,146378,9,9,0,0,0,40,1
22,103440,9,9,1,0,0,24,0
51,203435,13,10,1,0,0,40,0
31,168312,12,11,1,0,0,40,0
49,257764,9,9,1,0,0,40,0
49,171301,9,9,1,0,0,40,0
53,225339,13,10,1,0,0,40,0
52,152234,9,9,0,99999,0,40,1
20,444554,6,6,0,0,0,40,0
26,403788,11,12,0,0,0,40,0
43,221550,15,14,1,0,0,30,0
46,98929,14,13,0,0,0,52,0
43,169203,12,11,1,0,0,35,0
41,102332,9,9,1,0,0,40,0
44,230684,9,9,0,0,0,55,0
54,449257,9,9,0,0,0,40,0
65,198766,15,14,0,20051,0,40,1
32,97429,14,13,1,0,0,40,0
25,208999,13,10,0,0,0,40,0
23,37072,14,13,0,0,0,50,0
25,163101,14,13,0,0,0,45,0
19,119075,13,10,0,0,0,50,0
37,137314,9,9,0,0,0,60,0
45,127303,13,10,0,0,0,45,0
37,349116,9,9,0,0,0,44,0
40,266324,13,10,0,0,1564,70,1
17,46496,7,7,0,0,0,5,0
27,29904,14,13,1,0,0,40,0
40,289403,4,4,0,0,1887,40,1
59,226922,9,9,1,0,1762,30,0
19,234151,9,9,1,0,0,40,0
43,238287,6,6,0,0,0,40,0
42,230624,6,6,0,0,0,40,1
54,398212,9,9,0,5013,0,40,0
54,114758,15,14,0,0,0,50,0
51,246519,6,6,0,2105,0,45,0
50,137815,9,9,0,0,0,60,1
40,260696,9,9,1,0,0,40,0
55,325007,11,12,0,0,0,25,0
50,113176,9,9,1,0,0,40,0
31,66815,9,9,0,0,0,50,0
24,241523,9,9,0,0,0,45,1
30,30226,7,7,0,0,0,40,0
39,352628,11,12,1,0,0,50,1
37,143912,9,9,0,0,0,50,0
33,130021,9,9,0,0,0,40,0
48,329778,9,9,1,0,0,40,0
43,196945,9,9,0,0,0,78,0
39,24342,14,13,0,0,0,40,1
53,34368,13,10,0,0,0,45,1
52,173839,6,6,0,0,0,60,0
28,73211,13,10,0,0,0,20,0
32,86723,9,9,0,0,0,52,0
31,179186,14,13,0,0,0,90,1
31,127610,14,13,1,0,0,40,1
47,115070,13,10,1,0,0,40,0
40,256202,12,11,0,0,0,40,0
40,202872,11,12,1,0,0,45,0
41,184102,7,7,0,0,0,40,0
53,130703,9,9,0,0,0,40,0
46,134727,7,7,0,0,0,43,0
45,36228,14,13,0,4386,0,35,1
39,297847,5,5,1,3411,0,34,0
19,213644,9,9,0,0,0,40,0
57,173796,9,9,0,0,1887,40,1
49,147322,12,11,1,0,0,40,0
59,296253,9,9,1,0,0,40,0
32,180871,12,11,0,0,0,50,1
35,211115,13,10,0,0,0,40,0
58,183870,6,6,1,0,0,40,0
28,441620,14,13,0,0,0,43,0
36,218542,11,12,1,0,0,40,1
41,141327,15,14,1,0,0,35,0
47,67716,9,9,0,0,0,40,1
50,175339,9,9,0,0,1672,60,0
36,336595,9,9,0,0,0,50,1
38,27997,12,11,0,0,0,40,0
56,145574,9,9,0,0,1902,60,1
50,30447,12,11,0,0,0,45,0
45,256866,13,10,0,5013,0,40,0
44,120837,9,9,0,0,0,66,0
51,185283,13,10,0,0,0,45,1
44,229466,13,10,0,0,0,50,1
25,298225,9,9,0,0,0,50,0
60,185749,7,7,0,0,0,40,0
49,125892,15,14,0,0,0,50,1
46,563883,9,9,0,0,0,60,1
56,311249,9,9,1,0,0,38,0
25,221757,9,9,0,3325,0,45,0
22,310152,13,10,0,0,0,40,0
41,94113,10,15,0,0,0,60,1
48,192945,9,9,0,7688,0,40,1
46,161508,6,6,0,0,0,40,0
30,177675,13,10,0,0,0,40,1
39,51100,9,9,0,0,0,40,1
40,100584,6,6,0,0,0,40,0
70,163003,9,9,0,0,0,40,0
35,67728,13,10,0,0,2051,45,0
49,101320,15,14,1,0,0,75,0
24,42706,12,11,0,0,0,60,0
40,228535,11,12,0,7298,0,36,1
61,120939,10,15,0,0,0,5,1
25,98283,14,13,0,0,0,40,0
28,216481,14,13,1,0,0,40,0
69,208869,15,14,0,0,0,11,0
22,207940,13,10,1,0,0,36,0
47,34248,9,9,0,0,0,38,0
38,83727,9,9,1,0,0,48,0
26,183077,12,11,1,0,0,40,0
17,197850,7,7,1,0,0,24,0
33,235271,13,10,0,0,0,35,0
43,35236,9,9,0,0,0,40,0
58,255822,12,11,0,0,0,40,1
53,263925,9,9,0,99999,0,40,1
26,256263,9,9,0,0,0,25,0
43,293535,14,13,0,0,0,40,1
31,209448,6,6,0,2105,0,40,0
30,57651,9,9,0,0,2001,42,0
25,174592,9,9,1,0,0,25,0
57,278763,9,9,1,0,0,40,0
37,175232,15,14,0,0,0,60,1
32,402812,13,10,0,0,0,48,0
26,101150,9,9,1,0,0,41,0
45,103538,9,9,0,0,0,40,1
53,156877,9,9,0,15024,0,35,1
27,23940,9,9,0,0,0,40,0
28,210295,7,7,0,0,0,50,1
32,80058,7,7,0,0,0,43,1
35,187119,14,13,1,0,1980,65,0
36,105021,13,10,0,0,0,55,1
19,225775,13,10,0,0,0,40,0
37,395831,14,13,0,0,0,80,1
49,50282,13,10,0,3325,0,45,0
20,32732,13,10,0,0,0,45,0
64,179436,14,13,0,15024,0,55,1
32,123253,11,12,0,0,0,42,0
58,48433,9,9,0,0,0,40,0
42,245317,9,9,0,0,0,50,0
20,431745,13,10,1,0,0,14,0
42,436006,13,10,0,0,0,40,0
25,224943,13,10,0,0,0,40,0
30,167990,12,11,0,15024,0,65,1
37,217054,14,13,0,0,0,35,1
66,298834,12,11,0,0,0,50,0
59,125000,14,13,0,0,0,40,1
44,123983,14,13,0,0,0,40,0
46,155489,9,9,0,0,0,58,1
59,284834,14,13,1,2885,0,30,0
25,212495,14,13,0,0,1340,40,0
17,32124,5,5,0,0,0,9,0
47,246891,14,13,0,0,0,40,0
47,141483,5,5,1,0,0,40,0
30,31985,13,10,1,0,0,40,0
20,170800,13,10,1,0,0,40,0
26,166295,14,13,0,0,2339,55,0
20,231286,13,10,0,0,0,15,0
33,159322,9,9,0,0,0,40,0
48,176026,9,9,0,0,0,40,0
52,118025,14,13,0,99999,0,50,1
37,26898,9,9,1,0,0,12,0
47,232628,9,9,0,0,0,40,0
40,85995,6,6,0,0,0,40,1
48,125421,15,14,1,0,0,40,1
49,245305,6,6,0,0,0,42,1
50,73493,13,10,1,0,0,40,0
30,197058,11,12,1,0,0,40,0
34,122116,13,10,0,0,0,40,0
43,75742,9,9,0,0,0,40,0
22,214731,6,6,1,0,0,40,0
35,265954,9,9,0,0,0,40,0
26,197156,9,9,1,0,0,30,0
62,162245,10,15,0,0,1628,70,0
39,203070,9,9,0,0,0,40,0
59,165695,13,10,0,0,0,40,0
27,168107,14,13,0,0,0,40,0
17,163494,6,6,0,0,0,30,0
38,180342,14,13,0,0,0,40,0
41,122381,13,10,0,0,1887,50,1
27,148069,6,6,1,0,0,40,0
23,200973,9,9,1,0,0,40,0
17,130806,6,6,0,0,0,24,0
56,117148,4,4,1,0,0,40,0
24,213977,13,10,1,0,0,40,0
