year,month,day,hour,DEWP,TEMP,PRES,Iws,Is,Ir,pm2.5
2010,1,22,1,-20,-4,1037,17.43,0,0,29,
2010,1,22,2,-21,-5,1037,27.26,0,0,26,
2010,1,22,3,-21,-6,1037,35.31,0,0,18,
2010,1,22,4,-20,-7,1036,42.46,0,0,15,
2010,1,22,5,-20,-7,1035,48.27,0,0,15,
2010,1,22,6,-20,-7,1035,54.08,0,0,22,
2010,1,22,7,-20,-7,1036,59,0,0,21,
2010,1,22,8,-19,-7,1036,63.92,0,0,19,
2010,1,22,9,-20,-5,1036,67.94,0,0,22,
2010,1,22,10,-19,-4,1036,75.09,0,0,25,
2010,1,22,11,-19,-4,1036,84.03,0,0,22,
2010,1,22,12,-19,-3,1035,95.21,0,0,26,
2010,1,22,13,-18,-3,1034,105.04,0,0,32,
2010,1,22,14,-19,-2,1033,114.87,0,0,30,
2010,1,22,15,-18,-2,1032,124.7,0,0,32,
2010,1,22,16,-18,-2,1032,133.64,0,0,30,
2010,1,22,17,-18,-2,1032,139.45,0,0,32,
2010,1,22,18,-18,-3,1032,144.37,0,0,37,
2010,1,22,19,-17,-5,1033,149.29,0,0,49,
2010,1,22,20,-18,-4,1033,153.31,0,0,47,
2010,1,22,21,-17,-4,1032,159.12,0,0,39,
2010,1,22,22,-17,-4,1032,164.04,0,0,35,
2010,1,22,23,-17,-7,1032,168.06,0,0,48,
2010,1,23,0,-17,-4,1033,172.08,0,0,49,
2010,1,23,1,-17,-8,1033,0.89,0,0,24,
2010,1,23,2,-17,-5,1032,4.92,0,0,23,
2010,1,23,3,-18,-6,1032,8.05,0,0,20,
2010,1,23,4,-18,-5,1031,12.97,0,0,19,
2010,1,23,5,-18,-6,1031,16.1,0,0,16,
2010,1,23,6,-18,-7,1031,20.12,0,0,22,
2010,1,23,7,-18,-7,1031,24.14,0,0,24,
2010,1,23,8,-18,-6,1031,25.93,0,0,24,
2010,1,23,9,-18,-2,1031,30.85,0,0,41,
2010,1,23,10,-17,-1,1031,38.9,0,0,23,
2010,1,23,11,-17,0,1030,46.95,0,0,19,
2010,1,23,12,-19,1,1029,55,0,0,15,
2010,1,23,13,-20,2,1027,63.05,0,0,19,
2010,1,23,14,-19,2,1025,71.1,0,0,17,
2010,1,23,15,-19,3,1024,79.15,0,0,17,
2010,1,23,16,-19,3,1024,86.3,0,0,22,
2010,1,26,12,-15,-1,1025,1.79,0,0,88,
2010,1,26,13,-18,0,1024,3.58,0,0,85,
2010,1,26,14,-19,1,1023,0.89,0,0,90,
2010,1,26,15,-18,2,1021,1.79,0,0,127,
2010,1,26,16,-17,1,1021,4.92,0,0,144,
2010,1,26,17,-14,-1,1021,5.81,0,0,203,
2010,1,26,18,-13,-3,1021,6.7,0,0,199,
2010,1,26,19,-13,-3,1021,0.89,0,0,231,
2010,1,26,20,-11,-5,1020,0.89,0,0,274,
2010,1,26,21,-13,-6,1020,1.79,0,0,340,
2010,1,26,22,-11,-5,1020,0.89,0,0,298,
2010,1,26,23,-11,-4,1019,1.79,0,0,268,
2010,1,27,0,-11,-4,1019,3.58,0,0,299,
2010,1,27,1,-12,-3,1018,5.37,0,0,300,
2010,1,27,2,-11,-4,1017,7.16,0,0,240,
2010,1,27,3,-11,-4,1016,10.29,0,0,213,
2010,1,27,4,-12,-3,1016,12.08,0,0,171,
2010,1,27,5,-11,-4,1016,15.21,0,0,153,
2010,1,27,6,-11,-5,1015,17,0,0,153,
2010,1,27,7,-11,-4,1015,18.79,0,0,140,
2010,1,27,8,-11,-3,1015,3.13,0,0,147,
2010,1,27,9,-10,-1,1015,6.26,0,0,158,
2010,1,27,10,-9,1,1015,9.39,0,0,153,
2010,1,27,11,-9,3,1015,1.79,0,0,154,
2010,1,27,12,-9,4,1014,4.92,0,0,143,
2010,1,27,13,-9,6,1013,8.05,0,0,90,
2010,1,27,14,-13,8,1012,16.1,0,0,55,
2010,1,27,15,-14,8,1013,24.15,0,0,52,
2010,1,27,16,-14,7,1014,32.2,0,0,41,
2010,1,27,17,-13,7,1015,39.35,0,0,29,
2010,1,27,18,-13,5,1016,47.4,0,0,37,
2010,1,27,19,-12,4,1018,52.32,0,0,49,
2010,1,27,20,-13,3,1019,56.34,0,0,56,
2010,1,27,21,-14,3,1020,62.15,0,0,38,
2010,1,27,22,-14,3,1021,67.96,0,0,37,
2010,1,27,23,-14,0,1022,71.98,0,0,28,
2010,1,28,0,-13,-1,1023,76.9,0,0,20,
2010,1,28,1,-15,-1,1023,7.15,0,0,22,
2010,1,28,2,-15,-1,1024,12.07,0,0,27,
2010,1,28,3,-15,-2,1025,16.09,0,0,34,
2010,1,28,4,-15,-2,1025,21.01,0,0,27,
2010,1,28,5,-15,-3,1025,25.03,0,0,32,
2010,1,28,6,-15,-3,1025,3.13,0,0,28,
2010,1,28,7,-15,-3,1026,8.05,0,0,28,
2010,1,28,8,-16,-3,1027,12.97,0,0,18,
2010,1,28,9,-17,-2,1028,20.12,0,0,17,
2010,1,28,10,-18,-2,1029,25.93,0,0,16,
2010,1,28,11,-19,-1,1028,35.76,0,0,18,
2010,1,28,12,-21,1,1027,44.7,0,0,16,
2010,1,28,13,-24,1,1026,53.64,0,0,12,
2010,1,28,14,-25,1,1026,62.58,0,0,13,
2010,1,28,15,-25,1,1026,72.41,0,0,23,
2010,1,28,16,-24,1,1026,82.24,0,0,21,
2010,1,28,17,-25,0,1026,91.18,0,0,13,
2010,1,28,18,-22,0,1027,99.23,0,0,14,
2010,1,28,19,-20,-1,1027,103.25,0,0,23,
2010,1,28,20,-21,-1,1027,105.04,0,0,16,
2010,1,28,21,-21,-4,1028,0.89,0,0,25,
2010,1,28,22,-21,-2,1027,4.02,0,0,20,
2010,1,28,23,-22,-2,1027,7.15,0,0,25,
2010,1,29,0,-22,-1,1027,12.07,0,0,19,
2010,1,29,1,-21,-4,1027,15.2,0,0,24,
2010,1,29,2,-21,-4,1026,0.89,0,0,25,
2010,1,29,3,-19,-8,1026,1.79,0,0,20,
2010,1,29,4,-20,-7,1025,0.89,0,0,24,
2010,1,29,5,-20,-8,1024,1.79,0,0,17,
2010,1,29,6,-18,-10,1024,0.89,0,0,10,
2010,1,29,7,-21,-2,1024,4.02,0,0,11,
2010,1,29,8,-21,-1,1025,9.83,0,0,16,
2010,1,29,9,-24,1,1025,17.88,0,0,20,
2010,1,29,10,-25,2,1025,26.82,0,0,13,
2010,1,29,11,-24,3,1024,33.97,0,0,12,
2010,1,29,12,-25,4,1023,42.02,0,0,12,
2010,1,29,13,-24,5,1022,50.07,0,0,12,
2010,1,29,14,-25,6,1020,57.22,0,0,12,
2010,1,29,15,-25,6,1020,65.27,0,0,31,
2010,1,29,16,-23,6,1020,72.42,0,0,36,
2010,1,29,17,-22,5,1020,78.23,0,0,42,
2010,1,29,18,-21,5,1020,84.04,0,0,52,
2010,1,29,19,-20,5,1020,89.85,0,0,26,
2010,1,29,20,-20,3,1020,93.87,0,0,24,
2010,1,29,21,-20,3,1020,97.89,0,0,25,
2010,1,29,22,-19,3,1021,101.02,0,0,43,
2010,1,29,23,-19,3,1020,105.94,0,0,47,
2010,1,30,0,-18,0,1020,109.96,0,0,61,
2010,1,30,1,-18,0,1020,114.88,0,0,66,
2010,1,30,2,-15,-1,1020,1.79,0,0,65,
2010,1,30,3,-15,-2,1020,0.89,0,0,70,
2010,1,30,4,-16,-1,1020,4.02,0,0,36,
2010,1,30,5,-16,-4,1019,8.94,0,0,37,
2010,1,30,6,-15,-5,1020,0.89,0,0,22,
2010,1,30,7,-16,-5,1020,3.13,0,0,24,
2010,1,30,8,-15,-6,1021,0.89,0,0,29,
2010,1,30,9,-15,0,1021,4.02,0,0,35,
2010,1,30,10,-18,3,1021,8.04,0,0,35,
2010,1,30,11,-21,5,1020,12.96,0,0,33,
2010,1,30,12,-22,6,1020,18.77,0,0,32,
2010,1,30,13,-22,7,1019,25.92,0,0,25,
2010,1,30,14,-22,7,1018,35.75,0,0,16,
2010,1,30,15,-23,7,1018,45.58,0,0,26,
2010,1,30,16,-23,7,1017,52.73,0,0,32,
2010,1,30,17,-22,6,1018,58.54,0,0,36,
2010,1,30,18,-21,5,1018,64.35,0,0,37,
2010,1,30,19,-21,5,1019,70.16,0,0,45,
2010,1,30,20,-19,4,1019,74.18,0,0,71,
2010,1,30,21,-19,5,1020,78.2,0,0,67,
2010,1,30,22,-19,2,1020,81.33,0,0,69,
2010,1,30,23,-18,2,1021,84.46,0,0,94,
2010,1,31,0,-18,1,1021,87.59,0,0,85,
2010,1,31,1,-18,1,1021,90.72,0,0,35,
2010,1,31,2,-16,-3,1022,93.85,0,0,26,
2010,1,31,3,-15,-2,1022,95.64,0,0,24,
2010,1,31,4,-15,0,1022,99.66,0,0,20,
2010,1,31,5,-17,1,1023,105.47,0,0,16,
2010,1,31,6,-15,0,1023,109.49,0,0,18,
2010,1,31,7,-18,0,1025,113.51,0,0,19,
2010,1,31,8,-17,0,1025,116.64,0,0,22,
2010,1,31,9,-17,2,1026,120.66,0,0,17,
2010,1,31,10,-19,3,1026,129.6,0,0,18,
2010,1,31,11,-19,4,1026,138.54,0,0,11,
2010,1,31,12,-20,5,1025,145.69,0,0,11,
2010,1,31,13,-17,5,1024,4.02,0,0,16,
2010,1,31,14,-18,6,1024,7.15,0,0,18,
2010,1,31,15,-18,6,1024,0.89,0,0,17,
2010,1,31,16,-18,5,1024,1.79,0,0,19,
2010,1,31,17,-17,4,1024,3.58,0,0,26,
2010,1,31,18,-17,1,1024,1.79,0,0,24,
2010,1,31,19,-15,-1,1025,2.68,0,0,54,
2010,1,31,20,-13,-1,1025,0.89,0,0,71,
2010,1,31,21,-8,-1,1026,5.81,0,0,129,
2010,1,31,22,-7,-2,1027,10.73,0,0,145,
2010,1,31,23,-7,-2,1027,13.86,0,0,101,
2010,2,1,0,-8,-3,1027,15.65,0,0,65,
2010,2,1,1,-9,-4,1027,0.89,0,0,70,
2010,2,1,2,-9,-4,1027,1.78,0,0,67,
2010,2,1,3,-9,-4,1027,0.89,0,0,76,
2010,2,1,4,-9,-4,1026,0.89,0,0,76,
2010,2,1,5,-9,-5,1027,0.89,0,0,68,
2010,2,1,6,-10,-4,1027,0.89,0,0,73,
2010,2,1,7,-10,-4,1027,0.89,0,0,73,
2010,2,1,8,-10,-6,1028,0.89,0,0,64,
2010,2,1,9,-9,-3,1028,1.79,0,0,53,
2010,2,1,10,-9,-2,1028,0.89,0,0,72,
2010,2,1,11,-9,-1,1028,1.79,0,0,78,
2010,2,1,12,-10,0,1027,6.71,0,0,72,
2010,2,1,13,-12,0,1026,10.73,0,0,56,
2010,2,1,14,-14,1,1026,14.75,0,0,54,
2010,2,1,15,-14,0,1025,16.54,0,0,40,
2010,2,1,16,-12,0,1026,19.67,0,0,49,
2010,2,1,17,-10,-1,1025,21.46,0,0,63,
2010,2,1,18,-9,-2,1026,23.25,0,0,66,
2010,2,1,19,-10,-2,1026,26.38,0,0,64,
2010,2,1,20,-10,-4,1027,30.4,0,0,63,
2010,2,1,21,-10,-5,1027,34.42,0,0,65,
2010,2,1,22,-10,-5,1027,39.34,0,0,64,
2010,2,1,23,-11,-7,1027,41.13,0,0,64,
2010,2,2,0,-10,-7,1028,42.92,0,0,62,
2010,2,2,1,-11,-8,1028,0.89,0,0,56,
2010,2,2,2,-11,-9,1028,1.34,0,0,87,
2010,2,2,3,-11,-10,1028,1.79,0,0,72,
2010,2,2,4,-12,-10,1028,0.89,0,0,104,
2010,2,2,5,-13,-11,1028,0.89,0,0,97,
2010,2,2,6,-11,-9,1028,0.89,0,0,96,
2010,2,2,7,-11,-8,1028,0.89,0,0,86,
2010,2,2,8,-10,-7,1029,1.79,0,0,85,
2010,2,2,9,-14,-6,1029,4.92,0,0,92,
2010,2,2,10,-18,-5,1029,10.73,0,0,55,
2010,2,2,11,-20,-3,1029,14.75,0,0,36,
2010,2,2,12,-20,-2,1028,16.54,0,0,27,
2010,2,2,13,-20,-1,1028,18.33,0,0,25,
2010,2,2,14,-20,0,1027,1.79,0,0,28,
2010,2,2,15,-22,0,1027,2.68,0,0,32,
2010,2,2,16,-22,1,1027,3.57,0,0,35,
2010,2,2,17,-19,-2,1027,1.79,0,0,43,
2010,2,2,18,-20,-4,1028,3.13,0,0,70,
2010,2,2,19,-21,-3,1029,4.02,0,0,83,
2010,2,2,20,-19,-6,1029,0.89,0,0,66,
2010,2,2,21,-16,-7,1029,0.89,0,0,70,
2010,2,2,22,-21,-5,1030,1.79,0,0,80,
2010,2,2,23,-19,-8,1030,4.92,0,0,88,
2010,2,3,0,-20,-8,1030,8.05,0,0,69,
2010,2,3,1,-21,-8,1030,0.89,0,0,71,
2010,2,3,2,-18,-10,1030,0.89,0,0,62,
2010,2,3,3,-17,-10,1030,0.89,0,0,73,
2010,2,3,4,-17,-12,1030,0.89,0,0,107,
2010,2,3,5,-17,-13,1030,1.79,0,0,94,
2010,2,3,6,-17,-13,1030,4.92,0,0,121,
2010,2,3,7,-19,-11,1030,0.89,0,0,132,
2010,2,3,8,-18,-11,1030,1.34,0,0,161,
2010,2,3,9,-18,-8,1030,1.79,0,0,120,
2010,2,3,10,-19,-4,1030,3.13,0,0,72,
2010,2,3,11,-20,-2,1030,4.92,0,0,58,
2010,2,3,12,-22,0,1029,12.07,0,0,34,
2010,2,3,13,-23,1,1027,19.22,0,0,14,
2010,2,3,14,-24,1,1026,28.16,0,0,17,
2010,2,3,15,-25,2,1026,37.1,0,0,15,
2010,2,3,16,-22,2,1026,46.93,0,0,23,
2010,2,3,17,-21,1,1026,54.08,0,0,34,
2010,2,3,18,-22,1,1026,59,0,0,96,
2010,2,3,19,-17,0,1027,63.02,0,0,87,
2010,2,3,20,-20,-4,1027,0.89,0,0,87,
2010,2,3,21,-20,-5,1028,1.79,0,0,95,
2010,2,3,22,-21,-6,1028,4.92,0,0,105,
2010,2,3,23,-21,-7,1028,0.45,0,0,114,
2010,2,4,0,-21,-7,1028,1.79,0,0,103,
2010,2,4,1,-21,-8,1028,4.92,0,0,99,
2010,2,4,2,-21,-9,1028,0.89,0,0,102,
2010,2,4,3,-19,-10,1028,1.34,0,0,104,
2010,2,4,4,-19,-10,1028,1.79,0,0,78,
2010,2,4,5,-19,-12,1028,0.89,0,0,33,
2010,2,4,6,-18,-12,1028,0.89,0,0,29,
2010,2,4,7,-20,-15,1028,4.02,0,0,27,
2010,2,4,8,-17,-10,1028,8.04,0,0,27,
2010,2,4,9,-19,-5,1028,12.06,0,0,26,
2010,2,4,10,-20,-3,1028,15.19,0,0,33,
2010,2,4,11,-20,-2,1028,4.02,0,0,29,
2010,2,4,12,-22,0,1027,3.13,0,0,31,
2010,2,4,13,-22,1,1025,7.15,0,0,28,
2010,2,4,14,-22,1,1025,1.79,0,0,28,
2010,2,4,15,-23,1,1024,4.92,0,0,61,
2010,2,4,16,-23,1,1024,6.71,0,0,64,
2010,2,4,17,-22,0,1024,8.5,0,0,80,
2010,2,4,18,-20,-4,1025,11.63,0,0,91,
2010,2,4,19,-22,-3,1026,14.76,0,0,79,
2010,2,4,20,-22,-3,1026,15.65,0,0,48,
2010,2,4,21,-20,-5,1027,1.79,0,0,59,
2010,2,4,22,-21,-3,1027,0.89,0,0,82,
2010,2,4,23,-19,-4,1027,1.79,0,0,63,
2010,2,5,0,-19,-4,1027,4.92,0,0,48,
2010,2,5,1,-19,-4,1027,8.05,0,0,54,
2010,2,5,2,-19,-4,1028,0.89,0,0,42,
2010,2,5,3,-19,-5,1028,1.79,0,0,47,
2010,2,5,4,-15,-5,1028,1.79,0,0,87,
2010,2,5,5,-13,-6,1028,0.89,0,0,105,
2010,2,5,6,-13,-7,1029,0.89,0,0,90,
2010,2,5,7,-12,-7,1030,1.78,0,0,101,
2010,2,5,8,-19,-6,1030,3.13,0,0,126,
2010,2,5,9,-18,-5,1031,4.92,0,0,114,
2010,2,5,10,-14,-4,1031,1.79,0,0,103,
2010,2,5,11,-13,-3,1031,1.79,0,0,114,
2010,2,5,12,-14,-2,1031,3.58,0,0,100,
2010,2,5,13,-13,-1,1030,6.71,0,0,72,
2010,2,5,14,-14,-1,1029,1.79,0,0,68,
2010,2,5,15,-13,-1,1029,1.79,0,0,72,
2010,2,5,16,-12,-1,1029,3.58,0,0,71,
2010,2,5,17,-12,-2,1030,5.37,0,0,80,
2010,2,5,18,-12,-4,1030,6.26,0,0,70,
2010,2,5,19,-13,-4,1031,8.05,0,0,63,
2010,2,5,20,-13,-5,1031,8.94,0,0,67,
2010,2,5,21,-12,-5,1032,9.83,0,0,62,
2010,2,5,22,-12,-6,1033,11.62,0,0,69,
2010,2,5,23,-11,-6,1033,13.41,0,0,58,
2010,2,6,0,-11,-7,1033,15.2,0,0,51,
2010,2,6,1,-11,-8,1033,16.99,0,0,51,
2010,2,6,2,-11,-8,1033,18.78,0,0,54,
2010,2,6,3,-11,-8,1033,20.57,0,0,45,
2010,2,6,4,-11,-7,1032,23.7,0,0,47,
2010,2,6,5,-11,-7,1032,25.49,0,0,85,
2010,2,6,6,-12,-7,1032,27.28,0,0,78,
2010,2,6,7,-12,-7,1032,29.07,0,0,68,
2010,2,6,8,-13,-7,1033,0.89,0,0,64,
2010,2,6,9,-12,-6,1033,1.79,1,0,65,
2010,2,6,10,-11,-5,1032,4.92,0,0,80,
2010,2,6,11,-11,-4,1032,8.05,0,0,74,
2010,2,6,12,-11,-3,1031,11.18,0,0,93,
2010,2,6,13,-11,-3,1030,15.2,0,0,77,
2010,2,6,14,-12,-2,1029,19.22,0,0,67,
2010,2,6,15,-12,-2,1029,22.35,0,0,84,
2010,2,6,16,-12,-2,1028,25.48,0,0,77,
2010,2,6,17,-12,-2,1027,29.5,0,0,83,
2010,2,6,18,-10,-3,1028,33.52,0,0,82,
2010,2,6,19,-9,-3,1029,35.31,1,0,100,
2010,2,6,20,-7,-4,1029,37.1,2,0,189,
2010,2,6,21,-6,-5,1028,38.89,3,0,99,
2010,2,6,22,-6,-5,1028,42.02,4,0,71,
2010,2,6,23,-6,-5,1027,45.15,5,0,43,
2010,2,7,0,-6,-5,1027,46.94,6,0,64,
2010,2,7,1,-7,-5,1026,48.73,7,0,68,
2010,2,7,2,-7,-5,1025,0.89,8,0,69,
2010,2,7,3,-7,-5,1025,1.78,9,0,65,
2010,2,7,4,-7,-6,1024,0.89,10,0,71,
2010,2,7,5,-7,-6,1024,0.89,0,0,77,
2010,2,7,6,-7,-6,1024,0.89,0,0,81,
2010,2,7,7,-7,-6,1023,1.78,0,0,88,
2010,2,7,8,-6,-5,1024,1.79,0,0,90,
2010,2,7,9,-6,-5,1024,1.79,1,0,92,
2010,2,7,10,-6,-4,1023,3.58,0,0,88,
2010,2,7,11,-6,-4,1023,0.89,0,0,80,
2010,2,7,12,-6,-3,1023,1.78,0,0,100,
2010,2,7,13,-7,-3,1022,2.67,0,0,105,
2010,2,7,14,-7,-3,1021,3.56,0,0,118,
2010,2,7,15,-6,-2,1020,1.79,0,0,125,
2010,2,7,16,-6,-2,1020,3.58,0,0,141,
2010,2,7,17,-6,-3,1020,5.37,0,0,152,
2010,2,7,18,-7,-4,1020,0.89,0,0,164,
2010,2,7,19,-7,-5,1021,0.89,0,0,147,
2010,2,7,20,-7,-5,1021,1.78,0,0,162,
2010,2,7,21,-6,-4,1022,2.67,0,0,157,
2010,2,7,22,-5,-3,1022,0.89,0,0,156,
2010,2,7,23,-7,-5,1020,1.79,0,0,160,
2010,2,8,0,-6,-4,1021,0.89,0,0,178,
2010,2,8,1,-6,-5,1020,1.34,0,0,187,
2010,2,8,2,-7,-6,1020,0.89,0,0,181,
2010,2,8,3,-8,-6,1020,0.89,0,0,185,
2010,2,8,4,-6,-5,1019,0.89,0,0,197,
2010,2,8,5,-6,-4,1019,1.79,0,0,180,
2010,2,8,6,-6,-4,1019,1.79,0,0,172,
2010,2,8,7,-6,-4,1020,4.92,0,0,166,
2010,2,8,8,-6,-4,1019,8.05,0,0,136,
2010,2,8,9,-5,-3,1020,12.07,0,0,133,
2010,2,8,10,-5,-2,1020,15.2,0,0,140,
2010,2,8,11,-5,-1,1019,0.89,0,0,159,
2010,2,8,12,-5,0,1019,2.68,0,0,169,
2010,2,8,13,-5,2,1017,1.79,0,0,170,
2010,2,8,14,-5,4,1017,0.89,0,0,184,
2010,2,8,15,-5,5,1017,1.79,0,0,163,
2010,2,8,16,-4,4,1017,4.92,0,0,140,
2010,2,8,17,-4,3,1017,6.71,0,0,144,
2010,2,8,18,-5,1,1019,0.89,0,0,166,
2010,2,8,19,-4,0,1020,0.89,0,0,196,
2010,2,8,20,-4,-1,1020,0.89,0,0,227,
2010,2,8,21,-5,-2,1020,1.78,0,0,210,
2010,2,8,22,-4,-2,1021,2.23,0,0,233,
2010,2,8,23,-4,-3,1021,3.12,0,0,258,
2010,2,9,0,-5,-3,1021,1.79,0,0,247,
2010,2,9,1,-5,-3,1022,0.89,0,0,230,
2010,2,9,2,-6,-4,1022,0.89,0,0,273,
2010,2,9,3,-5,-3,1022,0.89,0,0,253,
2010,2,9,4,-6,-5,1022,2.68,0,0,254,
2010,2,9,5,-6,-5,1022,5.81,0,0,241,
2010,2,9,6,-5,-4,1023,0.89,0,0,229,
2010,2,9,7,-5,-4,1023,1.34,0,0,199,
2010,2,9,8,-4,-3,1024,2.23,0,0,193,
2010,2,9,9,-9,1,1025,4.02,0,0,207,
2010,2,9,10,-15,2,1025,8.04,0,0,176,
2010,2,9,11,-17,3,1025,3.13,0,0,91,
2010,2,9,12,-18,4,1025,4.92,0,0,58,
2010,2,9,13,-16,4,1024,0.89,0,0,39,
2010,2,9,14,-14,5,1023,1.78,0,0,50,
2010,2,9,15,-13,4,1023,1.79,0,0,51,
2010,2,9,16,-12,4,1023,0.89,0,0,49,
2010,2,9,17,-11,3,1024,1.79,0,0,54,
2010,2,9,18,-10,2,1024,3.58,0,0,153,
2010,2,9,19,-7,2,1025,6.71,0,0,181,
2010,2,9,20,-6,0,1025,0.89,0,0,181,
2010,2,9,21,-8,-1,1026,3.13,0,0,182,
2010,2,9,22,-15,1,1026,8.05,0,0,156,
2010,2,9,23,-18,1,1027,12.07,0,0,27,
2010,2,10,0,-20,0,1028,16.09,0,0,16,
2010,2,10,1,-19,0,1028,21.01,0,0,22,
2010,2,10,2,-21,-1,1028,25.03,0,0,21,
2010,2,10,3,-21,-1,1029,29.95,0,0,6,
2010,2,10,4,-22,-2,1029,34.87,0,0,8,
2010,2,10,5,-22,-2,1030,39.79,0,0,8,
2010,2,10,6,-22,-3,1030,45.6,0,0,8,
2010,2,10,7,-22,-3,1031,51.41,0,0,10,
2010,2,10,8,-23,-4,1032,58.56,0,0,9,
2010,2,10,9,-23,-4,1033,65.71,0,0,20,
2010,2,10,10,-22,-3,1033,71.52,0,0,14,
2010,2,10,11,-24,-2,1032,77.33,0,0,16,
2010,2,10,12,-24,-1,1032,83.14,0,0,14,
2010,2,10,13,-26,0,1031,5.81,0,0,10,
2010,2,10,14,-26,0,1030,5.81,0,0,7,
2010,2,10,15,-22,0,1030,11.62,0,0,8,
2010,2,10,16,-22,0,1030,17.43,0,0,12,
2010,2,10,17,-23,-1,1030,24.58,0,0,15,
2010,2,10,18,-23,-1,1031,31.73,0,0,8,
2010,2,10,19,-22,-1,1032,38.88,0,0,11,
2010,2,10,20,-22,-2,1032,44.69,0,0,18,
2010,2,10,21,-21,-2,1033,50.5,0,0,16,
2010,2,10,22,-22,-2,1034,56.31,0,0,11,
2010,2,10,23,-21,-3,1035,61.23,0,0,10,
2010,2,11,0,-22,-3,1035,67.04,0,0,11,
2010,2,11,1,-22,-3,1035,72.85,0,0,10,
2010,2,11,2,-22,-3,1035,77.77,0,0,10,
2010,2,11,3,-22,-4,1035,82.69,0,0,12,
2010,2,11,4,-23,-4,1034,89.84,0,0,12,
2010,2,11,5,-23,-5,1034,95.65,0,0,10,
2010,2,11,6,-23,-5,1035,5.81,0,0,10,
2010,2,11,7,-22,-6,1036,9.83,0,0,9,
2010,2,11,8,-22,-5,1037,14.75,0,0,9,
2010,2,11,9,-22,-4,1037,19.67,0,0,11,
2010,2,11,10,-22,-4,1037,25.48,0,0,12,
2010,2,11,11,-22,-3,1037,5.81,0,0,12,
2010,2,11,12,-22,-3,1036,11.62,0,0,12,
2010,2,11,13,-24,-2,1036,4.92,0,0,21,
2010,2,11,14,-23,-2,1035,4.02,0,0,18,
2010,2,11,15,-23,-2,1035,7.15,0,0,13,
2010,2,11,16,-23,-2,1035,4.02,0,0,18,
2010,2,11,17,-23,-2,1035,4.92,0,0,17,
2010,2,11,18,-22,-3,1035,8.05,0,0,19,
2010,2,11,19,-21,-3,1036,11.18,0,0,22,
2010,2,11,20,-21,-5,1036,3.13,0,0,20,
2010,2,11,21,-21,-5,1036,8.05,0,0,24,
2010,2,11,22,-20,-5,1037,11.18,0,0,19,
2010,2,11,23,-21,-5,1038,4.02,0,0,13,
2010,2,12,0,-22,-5,1038,9.83,0,0,17,
2010,2,12,1,-22,-6,1038,14.75,0,0,22,
2010,2,12,2,-22,-6,1038,18.77,0,0,16,
2010,2,12,3,-22,-7,1037,22.79,0,0,16,
2010,2,12,4,-23,-8,1037,3.13,0,0,11,
2010,2,12,5,-22,-8,1037,7.15,0,0,10,
2010,2,12,6,-22,-9,1038,11.17,0,0,9,
2010,2,12,7,-23,-9,1038,14.3,0,0,11,
2010,2,12,8,-21,-9,1038,17.43,0,0,14,
2010,2,12,9,-22,-6,1038,4.02,0,0,21,
2010,2,12,10,-22,-5,1037,7.15,0,0,26,
2010,2,12,11,-22,-4,1036,3.13,0,0,21,
2010,2,12,12,-23,-3,1035,3.13,0,0,19,
2010,2,12,13,-23,-2,1034,3.13,0,0,13,
2010,2,12,14,-23,-1,1033,6.26,0,0,13,
2010,2,12,15,-23,-1,1032,1.79,0,0,13,
2010,2,12,16,-23,-1,1032,1.79,0,0,13,
2010,2,12,17,-23,-1,1031,3.58,0,0,11,
2010,2,12,18,-22,-3,1031,5.37,0,0,19,
2010,2,12,19,-21,-4,1032,0.89,0,0,22,
2010,2,12,20,-19,-5,1032,0.89,0,0,50,
2010,2,12,21,-18,-6,1032,1.34,0,0,58,
2010,2,12,22,-16,-8,1032,1.79,0,0,60,
2010,2,12,23,-18,-8,1032,0.89,0,0,69,
2010,2,13,0,-18,-8,1031,3.13,0,0,108,
2010,2,13,1,-18,-11,1031,6.26,0,0,51,
2010,2,13,2,-19,-8,1031,8.05,0,0,54,
2010,2,13,3,-19,-11,1030,11.18,0,0,38,
2010,2,13,4,-19,-10,1030,14.31,0,0,27,
2010,2,13,5,-19,-11,1030,16.1,0,0,23,
2010,2,13,6,-19,-11,1030,19.23,0,0,27,
2010,2,13,7,-19,-11,1030,21.02,0,0,28,
2010,2,13,8,-17,-10,1031,24.15,0,0,24,
2010,2,13,9,-17,-7,1031,0.89,0,0,26,
2010,2,13,10,-18,-5,1031,1.78,0,0,23,
2010,2,13,11,-18,-3,1030,1.79,0,0,37,
2010,2,13,12,-19,0,1029,0.89,0,0,46,
2010,2,13,13,-20,1,1028,1.79,0,0,49,
2010,2,13,14,-20,3,1027,1.79,0,0,53,
2010,2,13,15,-20,3,1026,3.13,0,0,57,
2010,2,13,16,-20,3,1026,7.15,0,0,51,
2010,2,13,17,-20,2,1026,11.17,0,0,64,
2010,2,13,18,-18,0,1026,15.19,0,0,100,
2010,2,13,19,-15,-1,1027,18.32,0,0,113,
2010,2,13,20,-15,0,1027,22.34,0,0,136,
2010,2,13,21,-15,-4,1027,0.89,0,0,213,
2010,2,13,22,-13,-5,1028,1.78,0,0,259,
2010,2,13,23,-13,-6,1028,2.67,0,0,267,
2010,2,14,0,-13,-7,1028,0.89,0,0,351,
2010,2,14,1,-14,-7,1029,0.89,0,0,980,
